Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2024-04-18,173.76242065429688,175.78525548815472,172.53529962629594,173.61862312306104,9557700
2024-04-19,178.12445068359375,178.20114757259395,173.91580581309498,174.86489872904636,13402300
2024-04-22,181.58529663085938,182.27555391774052,178.2969855796847,178.3065818323909,11529700
2024-04-23,184.20249938964844,184.28877788672364,182.64942792856337,183.23422878946118,9144400
2024-04-24,185.1036834716797,185.24748097776123,182.31389482622563,182.65902346925535,6964900
2024-04-25,185.38168334960938,185.92814308976315,183.2821521432213,184.30795637329263,9802300
2024-04-26,185.4967498779297,186.81973082192815,185.08450597891687,185.57344675747706,6413700
2024-04-29,185.29541015625,186.23492128742024,184.4805186486911,185.48714503201876,5387800
2024-04-30,183.8190460205078,186.93478547211615,183.7231712629308,184.8448357100977,8153700
2024-05-01,183.93408203125,186.4266794168668,182.90827772435546,184.3271480532433,7445300
2024-05-02,183.7423553466797,185.50633976958161,181.6907612697659,185.09411048063117,6501700
2024-05-03,182.63987731933594,184.5764336320997,180.6745761287965,184.0683295177683,8922800
2024-05-06,184.06829833984375,184.2600332249276,181.9783632240918,183.80944819934183,7911100
2024-05-07,183.82862854003906,184.95987461709856,183.7327537819952,183.78069116101713,7688800
2024-05-08,187.5675048828125,188.5261939231099,183.10960669680316,183.10960669680316,9227600
2024-05-09,189.3411102294922,189.42738874358233,187.04026208314102,187.10736271795474,7977300
2024-05-10,190.5586700439453,191.10511532034124,190.07932540957398,190.33816097965962,7529800
2024-05-13,190.520263671875,191.59400531497775,189.8587659116114,190.58737892450856,7049200
2024-05-14,193.18544006347656,193.2525553237889,189.97384027592776,190.7791356290652,8596200
2024-05-15,193.7606658935547,194.31670735941614,191.51733677946362,193.66479112658575,8370000
2024-05-16,194.10577392578125,196.03273365800683,193.64560727584146,193.866101662291,8497900
2024-05-17,196.3299560546875,196.57922461043975,194.43175552282327,195.3904447287962,9260500
2024-05-20,187.50039672851562,197.37489637279808,187.32782510140535,195.94644449387204,17373300
2024-05-21,191.2776641845703,191.64195611591128,188.47829360909478,188.86176341948598,14420800
2024-05-22,190.11764526367188,192.63900243934597,189.52326266468145,190.77914312561188,9425300
2024-05-23,188.7850799560547,190.1080757643219,187.9702028939193,189.638312779018,8069400
2024-05-24,192.41851806640625,192.46644082422952,189.39863827328057,189.58079156400566,7356200
2024-05-28,191.25848388671875,192.13089451702652,190.45318851802023,191.6036125630803,6910200
2024-05-29,189.92591857910156,190.76956975878625,188.7563165812428,189.82046218164098,6120000
2024-05-30,191.09548950195312,191.59401190237557,190.20390108142,190.3572948397706,6829100
2024-05-31,194.2591552734375,194.9014751431396,190.15596755492365,191.06671917230923,14417900
2024-06-03,193.4826202392578,194.05782485993137,190.96126349809424,193.95236848520958,6444300
2024-06-04,190.93252563476562,193.63602130368506,190.08887454138957,191.89121473962575,6848300
